fulltime,fam_inc,parttime,sex,race,lsat,ugpa,zfygpa,DOB_yr,zgpa,tier,index6040,pass_bar
1.0,4.0,0.0,male,white,34.0,3.4,-0.09,68.0,-0.18,2.0,718.9473519999999,P
1.0,2.0,0.0,male,asian,36.0,3.4,-0.99,66.0,-1.52,4.0,750.526298,F
2.0,3.0,1.0,female,white,37.0,3.4,1.24,65.0,1.25,4.0,766.315771,P
1.0,3.0,0.0,male,white,39.0,3.4,1.31,68.0,0.87,3.0,797.894717,P
2.0,3.0,1.0,male,white,37.0,3.4,0.56,48.0,0.66,3.0,766.315771,P
1.0,3.0,0.0,female,white,34.0,3.4,-1.41,69.0,-0.47,3.0,718.9473519999999,P
1.0,4.0,0.0,male,hisp,33.0,3.4,-0.49,68.0,-0.34,4.0,703.157879,P
1.0,4.0,0.0,female,white,44.0,3.4,1.53,69.0,1.17,6.0,876.842082,P
1.0,4.0,0.0,male,white,39.0,3.4,-0.11,68.0,0.41,2.0,797.894717,P
1.0,2.0,0.0,male,white,35.5,3.4,-0.85,69.0,-1.37,5.0,742.6315615,P
1.0,3.0,0.0,male,white,37.0,3.4,-0.89,54.0,-0.48,5.0,766.315771,P
1.0,3.0,0.0,male,white,45.0,3.4,-0.23,68.0,-0.38,4.0,892.631555,P
1.0,4.0,0.0,female,white,39.0,3.4,-0.06,69.0,-0.71,6.0,797.894717,P
1.0,3.0,0.0,male,white,46.0,3.4,1.93,64.0,1.84,4.0,908.421028,P
1.0,4.0,0.0,female,white,40.0,3.4,1.68,71.0,1.8,6.0,813.6841900000001,P
1.0,4.0,0.0,female,white,35.5,3.4,-1.15,69.0,-0.35,4.0,742.6315615,P
1.0,4.0,0.0,male,white,35.0,3.4,2.08,53.0,1.61,4.0,734.736825,P
1.0,4.0,0.0,female,white,41.0,3.4,-0.55,53.0,-0.58,4.0,829.473663,P
1.0,4.0,0.0,male,black,30.0,3.4,-0.52,69.0,-0.69,5.0,655.78946,P
1.0,3.0,0.0,female,hisp,31.0,3.4,-1.65,70.0,-1.73,6.0,671.578933,P
1.0,3.0,0.0,male,white,35.0,3.4,1.47,69.0,0.07,3.0,734.736825,P
1.0,3.0,0.0,male,asian,44.0,3.4,0.87,68.0,0.33,5.0,876.842082,P
1.0,3.0,0.0,male,white,30.0,3.4,0.32,69.0,0.43,4.0,655.78946,P
1.0,4.0,0.0,male,white,41.0,3.4,1.28,68.0,0.6,4.0,829.473663,P
1.0,4.0,0.0,female,white,34.5,3.4,1.16,68.0,1.33,5.0,726.8420884999999,P
1.0,5.0,0.0,male,white,38.0,3.4,2.16,69.0,1.93,4.0,782.1052440000001,P
1.0,2.0,0.0,male,white,34.0,3.4,0.0,58.0,0.0,4.0,718.9473519999999,F
1.0,4.0,0.0,female,white,42.0,3.4,0.0,69.0,0.89,3.0,845.2631359999999,P
1.0,2.0,0.0,male,white,42.0,3.4,-0.88,68.0,-0.49,4.0,845.2631359999999,P
1.0,0.0,0.0,female,white,28.5,3.4,-1.32,68.0,-0.68,3.0,632.1052505,F
1.0,3.0,0.0,female,white,47.0,3.4,0.31,69.0,0.19,6.0,924.210501,P
2.0,3.0,1.0,male,white,32.0,3.4,0.22,64.0,-0.67,3.0,687.3684059999999,P
1.0,3.0,0.0,male,white,40.0,3.4,0.01,67.0,-0.35,4.0,813.6841900000001,P
1.0,4.0,0.0,male,white,37.0,3.4,1.22,69.0,1.29,3.0,766.315771,P
1.0,0.0,0.0,male,white,41.0,3.4,1.93,70.0,1.17,4.0,829.473663,P
1.0,4.0,0.0,male,white,39.0,3.4,0.0,69.0,0.0,6.0,797.894717,P
1.0,3.0,0.0,female,white,35.0,3.4,-0.26,68.0,0.34,3.0,734.736825,P
1.0,4.0,0.0,male,white,45.0,3.4,0.12,68.0,0.0,6.0,892.631555,P
1.0,4.0,0.0,female,white,32.0,3.4,0.13,46.0,0.2,4.0,687.3684059999999,P
1.0,4.0,0.0,male,white,45.0,3.4,0.17,68.0,0.44,5.0,892.631555,P
1.0,4.0,0.0,female,white,37.0,3.4,0.44,69.0,0.36,3.0,766.315771,P
1.0,3.0,0.0,male,white,42.0,3.4,1.29,58.0,0.63,3.0,845.2631359999999,P
2.0,3.0,1.0,male,white,37.0,3.4,0.37,54.0,0.61,5.0,766.315771,P
1.0,4.0,0.0,female,white,38.5,3.4,-0.97,64.0,-1.55,5.0,789.9999805,F
1.0,4.0,0.0,male,hisp,45.0,3.4,0.1,69.0,-0.05,6.0,892.631555,P
1.0,4.0,0.0,male,white,45.0,3.4,0.34,69.0,0.79,5.0,892.631555,P
1.0,3.0,0.0,male,white,37.0,3.4,0.01,69.0,0.17,4.0,766.315771,P
1.0,4.0,0.0,female,asian,26.0,3.4,0.34,69.0,-0.11,3.0,592.631568,P
1.0,5.0,0.0,male,white,42.0,3.4,1.39,68.0,1.37,4.0,845.2631359999999,P
1.0,4.0,0.0,male,white,42.0,3.4,0.08,70.0,-0.17,6.0,845.2631359999999,P
1.0,4.0,0.0,male,white,34.0,3.4,-0.25,0.0,-0.42,2.0,718.9473519999999,F
1.0,4.0,0.0,male,white,44.0,3.4,-0.38,66.0,-0.2,5.0,876.842082,P
1.0,4.0,0.0,female,white,31.5,3.4,-1.76,68.0,-1.16,5.0,679.4736695,P
1.0,2.0,0.0,male,black,34.0,3.4,-0.29,69.0,0.1,3.0,718.9473519999999,P
1.0,4.0,0.0,female,white,39.0,3.4,1.12,49.0,1.5,5.0,797.894717,P
1.0,4.0,0.0,female,asian,40.0,3.4,0.0,68.0,0.0,4.0,813.6841900000001,P
1.0,3.0,0.0,female,white,35.0,3.4,0.28,68.0,-0.48,4.0,734.736825,P
1.0,4.0,0.0,male,white,40.0,3.4,1.88,69.0,0.71,3.0,813.6841900000001,P
1.0,3.0,0.0,female,white,34.0,3.4,0.03,69.0,0.38,3.0,718.9473519999999,P
1.0,4.0,0.0,male,white,35.0,3.4,0.51,68.0,0.32,3.0,734.736825,P
1.0,3.0,0.0,female,white,34.5,3.4,1.96,65.0,0.89,4.0,726.8420884999999,P
1.0,3.0,0.0,male,white,40.0,3.4,-0.67,69.0,-0.46,4.0,813.6841900000001,P
1.0,4.0,0.0,female,white,45.0,3.4,0.62,69.0,0.43,6.0,892.631555,P
1.0,3.0,0.0,male,white,39.0,3.4,-0.2,67.0,0.3,3.0,797.894717,P
1.0,4.0,0.0,male,white,36.0,3.4,0.61,69.0,1.49,5.0,750.526298,P
1.0,4.0,0.0,female,white,41.0,3.4,-0.27,69.0,-0.58,5.0,829.473663,P
1.0,4.0,0.0,female,white,33.0,3.4,-0.05,68.0,0.55,3.0,703.157879,P
1.0,4.0,0.0,male,white,39.0,3.4,0.59,67.0,0.51,3.0,797.894717,P
1.0,4.0,0.0,female,white,42.0,3.4,-1.28,69.0,-0.46,4.0,845.2631359999999,P
1.0,3.0,0.0,male,white,42.0,3.4,-0.06,68.0,-0.47,4.0,845.2631359999999,P
1.0,4.0,0.0,female,white,38.0,3.4,0.02,69.0,-0.25,5.0,782.1052440000001,P
1.0,3.0,0.0,male,white,36.0,3.4,0.86,70.0,1.37,3.0,750.526298,P
1.0,3.0,0.0,male,white,32.0,3.4,0.65,66.0,0.09,3.0,687.3684059999999,P
1.0,4.0,0.0,male,white,45.0,3.4,1.4,64.0,1.04,4.0,892.631555,P
1.0,4.0,0.0,female,white,38.0,3.4,0.2,69.0,-0.47,4.0,782.1052440000001,P
1.0,3.0,0.0,female,black,31.0,3.4,-0.58,69.0,-1.45,4.0,671.578933,P
2.0,4.0,1.0,female,white,35.0,3.4,-1.07,65.0,-0.76,5.0,734.736825,P
1.0,4.0,0.0,male,white,40.0,3.4,0.47,68.0,0.85,3.0,813.6841900000001,P
1.0,4.0,0.0,female,white,30.0,3.4,1.56,69.0,1.31,3.0,655.78946,P
1.0,5.0,0.0,male,black,36.0,3.4,0.0,68.0,-0.92,6.0,750.526298,P
1.0,3.0,0.0,female,white,29.0,3.4,0.54,68.0,0.82,4.0,639.999987,P
1.0,4.0,0.0,female,white,45.0,3.4,0.43,69.0,0.0,6.0,892.631555,P
1.0,3.0,0.0,female,white,41.0,3.4,0.73,69.0,0.68,4.0,829.473663,P
1.0,4.0,0.0,male,white,37.0,3.4,0.94,68.0,1.6,3.0,766.315771,P
1.0,4.0,0.0,male,white,32.5,3.4,0.5,68.0,0.43,4.0,695.2631425,P
1.0,4.0,0.0,female,white,34.0,3.4,-0.19,69.0,0.57,3.0,718.9473519999999,P
1.0,4.0,0.0,male,white,41.0,3.4,0.27,68.0,-0.11,4.0,829.473663,P
1.0,2.0,0.0,female,white,40.0,3.4,1.44,68.0,0.0,4.0,813.6841900000001,P
1.0,4.0,0.0,female,white,45.0,3.4,0.09,68.0,0.09,4.0,892.631555,P
1.0,3.0,0.0,male,white,33.0,3.4,0.46,69.0,-0.06,5.0,703.157879,P
1.0,4.0,0.0,male,white,41.0,3.4,-0.23,69.0,0.57,5.0,829.473663,P
1.0,2.0,0.0,female,white,35.0,3.4,-0.13,68.0,0.12,3.0,734.736825,P
1.0,4.0,0.0,male,white,32.0,3.4,0.22,69.0,0.5,4.0,687.3684059999999,P
1.0,2.0,0.0,female,black,29.0,3.4,-0.6,69.0,-0.52,4.0,639.999987,P
1.0,3.0,0.0,female,white,42.0,3.4,1.39,68.0,1.47,4.0,845.2631359999999,P
1.0,3.0,0.0,female,white,46.0,3.4,1.02,69.0,0.63,4.0,908.421028,P
1.0,4.0,0.0,female,asian,35.0,3.4,0.55,69.0,0.41,4.0,734.736825,P
1.0,4.0,0.0,male,white,39.0,3.4,0.26,69.0,0.21,3.0,797.894717,P
1.0,5.0,0.0,male,white,44.0,3.4,1.33,69.0,1.34,5.0,876.842082,P
1.0,4.0,0.0,male,white,36.5,3.4,1.08,65.0,0.0,3.0,758.4210345,P
1.0,3.0,0.0,female,white,40.0,3.4,1.35,60.0,1.65,4.0,813.6841900000001,P
1.0,3.0,0.0,female,white,36.0,3.4,1.5,65.0,2.04,4.0,750.526298,P
1.0,4.0,0.0,male,white,38.0,3.4,1.15,68.0,0.34,4.0,782.1052440000001,P
1.0,4.0,0.0,female,white,41.0,3.4,1.35,69.0,1.89,3.0,829.473663,P
1.0,2.0,0.0,female,white,35.0,3.4,0.3,68.0,-0.14,3.0,734.736825,P
1.0,4.0,0.0,female,white,38.0,3.4,-0.21,69.0,-0.55,3.0,782.1052440000001,P
1.0,4.0,0.0,male,white,38.0,3.4,0.36,65.0,0.73,4.0,782.1052440000001,P
1.0,3.0,0.0,female,white,37.5,3.4,-0.1,63.0,-0.17,5.0,774.2105075000001,P
1.0,3.0,0.0,female,white,46.0,3.4,-1.65,57.0,-0.72,4.0,908.421028,P
1.0,4.0,0.0,male,white,34.0,3.4,-0.64,64.0,-0.64,2.0,718.9473519999999,P
1.0,4.0,0.0,male,white,39.0,3.4,-0.84,66.0,-1.16,4.0,797.894717,P
1.0,4.0,0.0,male,white,29.0,3.4,0.11,69.0,0.62,2.0,639.999987,P
1.0,4.0,0.0,female,white,42.0,3.4,0.72,69.0,0.66,3.0,845.2631359999999,P
1.0,3.0,0.0,female,white,33.0,3.4,0.0,55.0,0.0,1.0,703.157879,P
2.0,3.0,1.0,male,white,28.0,3.4,-0.63,62.0,-0.77,3.0,624.210514,P
1.0,3.0,0.0,female,hisp,38.0,3.4,-1.01,69.0,-1.3,3.0,782.1052440000001,P
1.0,4.0,0.0,male,asian,39.0,3.4,-0.11,70.0,0.22,4.0,797.894717,P
1.0,3.0,0.0,male,white,43.0,3.4,1.11,69.0,1.54,4.0,861.052609,P
1.0,4.0,0.0,female,white,39.0,3.4,0.34,58.0,-0.04,3.0,797.894717,P
1.0,5.0,0.0,female,white,41.0,3.4,0.73,65.0,0.61,5.0,829.473663,P
2.0,4.0,1.0,female,other,38.0,3.4,1.35,56.0,1.41,4.0,782.1052440000001,P
1.0,3.0,0.0,female,white,34.0,3.4,0.08,68.0,-0.05,5.0,718.9473519999999,P
1.0,3.0,0.0,male,white,41.0,3.4,0.0,60.0,0.0,6.0,829.473663,P
1.0,4.0,0.0,female,asian,32.0,3.4,-0.96,69.0,0.12,5.0,687.3684059999999,P
1.0,3.0,0.0,male,white,43.0,3.4,0.25,69.0,-0.5,6.0,861.052609,P
2.0,3.0,1.0,female,white,34.0,3.4,-0.83,64.0,0.35,5.0,718.9473519999999,P
1.0,4.0,0.0,male,white,37.5,3.4,1.1,64.0,1.14,3.0,774.2105075000001,P
1.0,4.0,0.0,female,white,28.5,3.4,0.26,68.0,-0.19,3.0,632.1052505,P
1.0,3.0,0.0,male,white,37.0,3.4,-0.11,0.0,0.15,4.0,766.315771,P
1.0,3.0,0.0,male,other,34.0,3.4,0.31,68.0,0.33,3.0,718.9473519999999,P
1.0,3.0,0.0,male,white,42.5,3.4,0.71,65.0,1.35,5.0,853.1578724999999,P
1.0,4.0,0.0,male,white,34.0,3.4,-1.39,68.0,-1.23,5.0,718.9473519999999,P
1.0,4.0,0.0,female,white,35.0,3.4,-0.05,68.0,-0.73,3.0,734.736825,P
1.0,4.0,0.0,female,white,38.0,3.4,0.27,69.0,0.0,3.0,782.1052440000001,P
1.0,2.0,0.0,male,white,42.0,3.4,-0.21,58.0,-0.57,4.0,845.2631359999999,P
1.0,3.0,0.0,female,white,33.0,3.4,-0.23,66.0,-0.47,3.0,703.157879,P
1.0,4.0,0.0,female,white,45.0,3.4,0.14,63.0,-0.05,6.0,892.631555,P
1.0,3.0,0.0,female,white,41.0,3.4,-0.55,69.0,-0.71,4.0,829.473663,P
1.0,3.0,0.0,female,black,18.0,3.4,-1.49,69.0,-1.45,3.0,466.315784,P
1.0,2.0,0.0,male,white,36.0,3.4,-2.61,67.0,-1.75,3.0,750.526298,P
1.0,3.0,0.0,female,white,30.0,3.4,0.68,68.0,0.63,2.0,655.78946,P
1.0,3.0,0.0,female,black,23.0,3.4,-1.83,65.0,-1.89,5.0,545.263149,F
1.0,3.0,0.0,female,asian,39.0,3.4,-0.56,69.0,-0.5,6.0,797.894717,P
1.0,2.0,0.0,female,white,41.0,3.4,0.0,64.0,0.0,5.0,829.473663,P
1.0,4.0,0.0,female,white,35.0,3.4,-0.37,68.0,-0.1,3.0,734.736825,P
1.0,3.0,0.0,female,white,37.0,3.4,0.03,64.0,0.25,3.0,766.315771,P
1.0,2.0,0.0,male,white,42.0,3.4,1.11,66.0,1.43,5.0,845.2631359999999,P
1.0,3.0,0.0,male,white,40.0,3.4,-0.52,67.0,-1.15,4.0,813.6841900000001,P
0.0,0.0,0.0,male,white,42.0,3.4,0.24,68.0,0.06,4.0,845.2631359999999,P
2.0,4.0,1.0,male,white,39.5,3.4,0.87,65.0,1.41,4.0,805.7894535,P
1.0,4.0,0.0,male,white,42.0,3.4,0.04,63.0,-0.31,5.0,845.2631359999999,F
1.0,4.0,0.0,female,white,39.0,3.4,-0.56,68.0,-0.05,5.0,797.894717,P
1.0,2.0,0.0,female,hisp,31.0,3.4,0.04,67.0,-0.13,3.0,671.578933,P
1.0,4.0,0.0,male,white,40.0,3.4,0.14,68.0,0.05,4.0,813.6841900000001,P
1.0,3.0,0.0,male,white,40.0,3.4,0.1,67.0,-0.67,4.0,813.6841900000001,P
1.0,3.0,0.0,male,hisp,37.0,3.4,0.1,69.0,-0.12,3.0,766.315771,P
1.0,3.0,0.0,female,white,41.0,3.4,-2.16,65.0,-2.13,4.0,829.473663,P
1.0,5.0,0.0,female,white,40.0,3.4,0.0,68.0,0.0,5.0,813.6841900000001,P
1.0,3.0,0.0,female,white,33.0,3.4,0.1,69.0,0.29,5.0,703.157879,P
1.0,3.0,0.0,female,white,40.0,3.4,1.02,65.0,1.24,5.0,813.6841900000001,P
1.0,5.0,0.0,male,white,37.5,3.4,0.93,67.0,0.82,6.0,774.2105075000001,P
1.0,4.0,0.0,female,white,47.0,3.4,0.59,69.0,1.03,4.0,924.210501,P
1.0,4.0,0.0,male,white,38.0,3.4,-0.89,68.0,-0.75,4.0,782.1052440000001,P
1.0,4.0,0.0,female,white,35.0,3.4,-0.09,69.0,-0.02,4.0,734.736825,P
1.0,3.0,0.0,male,white,42.0,3.4,0.74,66.0,1.38,4.0,845.2631359999999,P
1.0,3.0,0.0,female,white,38.0,3.4,0.09,68.0,0.55,3.0,782.1052440000001,P
1.0,3.0,0.0,female,black,22.5,3.4,-2.33,69.0,-1.52,3.0,537.3684125,F
1.0,3.0,0.0,female,white,40.0,3.4,0.88,69.0,0.84,4.0,813.6841900000001,P
1.0,4.0,0.0,female,white,32.0,3.4,0.0,62.0,0.0,4.0,687.3684059999999,P
1.0,4.0,0.0,male,white,42.0,3.4,2.04,67.0,2.58,3.0,845.2631359999999,P
1.0,4.0,0.0,female,white,47.0,3.4,1.5,64.0,1.35,6.0,924.210501,P
1.0,4.0,0.0,male,white,40.0,3.4,0.87,69.0,0.46,4.0,813.6841900000001,P
1.0,3.0,0.0,female,white,34.0,3.4,-0.96,69.0,-1.14,3.0,718.9473519999999,P
1.0,4.0,0.0,male,white,46.0,3.4,0.41,68.0,-0.11,6.0,908.421028,P
1.0,3.0,0.0,male,white,34.0,3.4,-0.94,65.0,-1.24,3.0,718.9473519999999,P
1.0,5.0,0.0,male,white,33.0,3.4,-0.02,69.0,0.01,3.0,703.157879,P
2.0,4.0,1.0,male,white,39.0,3.4,0.31,57.0,-1.44,5.0,797.894717,P
1.0,3.0,0.0,male,other,32.0,3.4,-0.11,66.0,0.12,3.0,687.3684059999999,P
2.0,4.0,1.0,male,white,43.0,3.4,2.03,64.0,1.5,5.0,861.052609,P
1.0,4.0,0.0,male,white,38.0,3.4,-0.61,67.0,-0.04,3.0,782.1052440000001,P
1.0,4.0,0.0,male,white,35.0,3.4,1.89,69.0,1.7,5.0,734.736825,P
1.0,3.0,0.0,male,white,43.0,3.4,-1.14,69.0,-1.51,4.0,861.052609,P
1.0,3.0,0.0,male,white,36.0,3.4,1.56,65.0,1.27,2.0,750.526298,P
1.0,3.0,0.0,male,white,32.0,3.4,0.94,60.0,1.12,2.0,687.3684059999999,P
1.0,1.0,0.0,female,white,37.0,3.4,0.08,69.0,-0.37,4.0,766.315771,P
1.0,2.0,0.0,female,white,37.0,3.4,0.21,60.0,0.59,4.0,766.315771,P
2.0,4.0,1.0,male,white,28.0,3.4,-0.43,60.0,-1.27,0.0,624.210514,P
1.0,4.0,0.0,female,white,43.0,3.3,0.67,67.0,0.34,4.0,851.052609,P
1.0,4.0,0.0,female,white,41.0,3.3,-0.67,64.0,-1.3,5.0,819.473663,P
1.0,4.0,0.0,female,white,34.0,3.3,-0.32,68.0,-0.38,3.0,708.9473519999999,F
1.0,4.0,0.0,female,white,33.0,3.3,0.0,67.0,0.0,6.0,693.157879,P
1.0,4.0,0.0,female,white,30.0,3.3,0.58,68.0,0.53,3.0,645.78946,P
1.0,3.0,0.0,male,white,42.0,3.3,-1.06,67.0,-1.13,4.0,835.263136,P
1.0,4.0,0.0,male,white,36.0,3.3,0.45,69.0,0.23,3.0,740.526298,P
1.0,4.0,0.0,female,white,34.5,3.3,-0.95,67.0,-0.8,6.0,716.8420884999999,P
1.0,4.0,0.0,male,white,35.0,3.3,0.91,68.0,1.26,2.0,724.736825,P
1.0,3.0,0.0,female,white,42.0,3.3,-0.64,58.0,-1.1,4.0,835.263136,P
1.0,4.0,0.0,male,white,39.0,3.3,1.34,67.0,0.64,4.0,787.894717,P
2.0,3.0,1.0,female,white,34.0,3.3,-0.92,56.0,-1.86,4.0,708.9473519999999,F
1.0,4.0,0.0,female,white,34.0,3.3,0.39,67.0,0.24,3.0,708.9473519999999,P
1.0,4.0,0.0,male,white,42.0,3.3,-1.59,69.0,-0.82,3.0,835.263136,P
1.0,4.0,0.0,female,white,38.0,3.3,0.61,67.0,0.4,3.0,772.1052440000001,P
1.0,3.0,0.0,male,white,37.0,3.3,0.82,65.0,1.52,5.0,756.315771,P
1.0,2.0,0.0,male,hisp,29.0,3.3,-1.59,63.0,-1.42,4.0,629.999987,P
1.0,4.0,0.0,female,white,32.0,3.3,-0.37,63.0,-0.15,3.0,677.3684059999999,F
2.0,3.0,1.0,male,white,34.0,3.3,1.19,65.0,0.44,3.0,708.9473519999999,P
1.0,4.0,0.0,female,white,42.0,3.3,-1.13,69.0,-0.58,3.0,835.263136,P
1.0,3.0,0.0,male,white,40.0,3.3,2.15,69.0,1.84,3.0,803.6841900000001,P
1.0,3.0,0.0,female,white,40.0,3.3,0.86,62.0,0.78,4.0,803.6841900000001,P
2.0,4.0,1.0,female,white,31.5,3.3,-1.62,58.0,-1.66,3.0,669.4736695,P
1.0,3.0,0.0,female,asian,42.0,3.3,-0.11,68.0,-0.22,4.0,835.263136,P
1.0,4.0,0.0,female,white,36.5,3.3,-0.52,65.0,-0.85,6.0,748.4210345,P
1.0,3.0,0.0,male,white,38.0,3.3,-0.54,69.0,-0.44,4.0,772.1052440000001,P
1.0,4.0,0.0,male,white,39.0,3.3,1.06,69.0,1.32,4.0,787.894717,P
1.0,4.0,0.0,female,white,39.0,3.3,1.16,69.0,1.25,3.0,787.894717,P
1.0,4.0,0.0,male,asian,34.0,3.3,0.33,69.0,-1.01,5.0,708.9473519999999,F
1.0,5.0,0.0,female,white,39.0,3.3,1.41,69.0,1.97,5.0,787.894717,P
1.0,3.0,0.0,male,white,36.0,3.3,0.29,67.0,0.03,4.0,740.526298,P
2.0,4.0,1.0,female,hisp,35.0,3.3,0.01,64.0,-0.15,5.0,724.736825,P
1.0,4.0,0.0,male,white,37.0,3.3,-0.56,69.0,-0.64,4.0,756.315771,P
1.0,3.0,0.0,male,white,29.0,3.3,0.58,68.0,0.97,3.0,629.999987,P
1.0,3.0,0.0,female,white,40.0,3.3,0.13,68.0,-0.12,6.0,803.6841900000001,P
1.0,3.0,0.0,female,white,37.0,3.3,0.11,69.0,-0.65,3.0,756.315771,P
1.0,4.0,0.0,male,white,36.0,3.3,-0.17,67.0,0.19,3.0,740.526298,P
1.0,2.0,0.0,female,black,25.0,3.3,-0.09,68.0,-0.24,5.0,566.842095,F
1.0,5.0,0.0,male,white,40.0,3.3,-0.49,69.0,-0.56,3.0,803.6841900000001,P
1.0,4.0,0.0,female,white,43.0,3.3,2.7,0.0,2.5,4.0,851.052609,P
1.0,0.0,0.0,male,white,37.0,3.3,-0.08,69.0,-0.17,3.0,756.315771,F
1.0,2.0,0.0,male,black,38.0,3.3,-0.57,65.0,-0.67,4.0,772.1052440000001,P
1.0,3.0,0.0,male,white,37.0,3.3,2.04,68.0,2.09,3.0,756.315771,P
1.0,4.0,0.0,female,white,41.0,3.3,0.0,59.0,0.0,6.0,819.473663,P
1.0,2.0,0.0,female,black,27.0,3.3,1.25,68.0,0.41,3.0,598.4210410000001,P
1.0,5.0,0.0,female,white,35.0,3.3,0.76,68.0,0.29,4.0,724.736825,P
1.0,3.0,0.0,male,white,34.5,3.3,0.64,68.0,0.59,3.0,716.8420884999999,P
1.0,2.0,0.0,female,white,32.0,3.3,0.28,62.0,0.0,4.0,677.3684059999999,P
1.0,3.0,0.0,female,white,38.0,3.3,-0.37,69.0,0.04,4.0,772.1052440000001,P
1.0,4.0,0.0,male,white,33.0,3.3,-0.33,69.0,-0.49,4.0,693.157879,P
1.0,4.0,0.0,female,white,35.0,3.3,0.04,62.0,-0.3,3.0,724.736825,P
1.0,3.0,0.0,female,hisp,27.5,3.3,-0.48,68.0,-0.9,5.0,606.3157775000001,P
1.0,3.0,0.0,male,white,32.3,3.3,0.27,63.0,-0.48,3.0,682.1052478999999,P
2.0,3.0,1.0,male,white,36.0,3.3,0.14,64.0,0.53,3.0,740.526298,P
1.0,1.0,0.0,male,white,45.0,3.3,-2.61,69.0,-3.27,4.0,882.631555,P
1.0,3.0,0.0,female,white,39.0,3.3,-0.98,67.0,-1.03,6.0,787.894717,P
1.0,2.0,0.0,male,white,34.0,3.3,-0.82,69.0,-1.03,4.0,708.9473519999999,P
1.0,4.0,0.0,male,other,46.0,3.3,1.05,69.0,0.0,6.0,898.421028,P
2.0,3.0,1.0,male,white,34.0,3.3,-1.56,56.0,-0.02,5.0,708.9473519999999,P
1.0,3.0,0.0,male,white,42.0,3.3,0.53,68.0,0.62,4.0,835.263136,P
1.0,5.0,0.0,male,white,42.0,3.3,0.0,68.0,0.0,6.0,835.263136,P
1.0,2.0,0.0,male,white,36.0,3.3,0.06,42.0,-0.15,4.0,740.526298,P
1.0,3.0,0.0,female,white,35.5,3.3,-0.28,68.0,-0.42,3.0,732.6315615,P
1.0,3.0,0.0,female,white,38.0,3.3,0.74,69.0,0.45,5.0,772.1052440000001,P
1.0,3.0,0.0,female,white,36.0,3.3,0.57,69.0,0.04,3.0,740.526298,P
1.0,4.0,0.0,female,white,41.0,3.3,0.06,63.0,0.32,5.0,819.473663,P
2.0,3.0,1.0,female,white,35.0,3.3,0.4,59.0,0.2,3.0,724.736825,P
1.0,3.0,0.0,male,white,31.0,3.3,-0.2,67.0,0.45,3.0,661.578933,P
1.0,2.0,0.0,female,white,46.0,3.3,0.67,63.0,0.41,4.0,898.421028,P
1.0,4.0,0.0,female,white,44.0,3.3,1.02,69.0,0.92,4.0,866.842082,P
1.0,3.0,0.0,male,white,37.0,3.3,-0.42,68.0,-0.81,2.0,756.315771,P
1.0,3.0,0.0,female,white,38.0,3.3,0.77,66.0,0.61,3.0,772.1052440000001,P
1.0,3.0,0.0,male,white,32.0,3.3,-0.4,68.0,-0.79,3.0,677.3684059999999,P
1.0,4.0,0.0,male,other,42.0,3.3,1.22,68.0,0.87,4.0,835.263136,P
1.0,4.0,0.0,male,white,43.0,3.3,0.87,62.0,0.92,5.0,851.052609,P
1.0,4.0,0.0,female,white,37.0,3.3,0.55,62.0,0.57,6.0,756.315771,P
1.0,2.0,0.0,female,white,35.0,3.3,-0.32,69.0,-1.17,3.0,724.736825,P
2.0,4.0,1.0,male,asian,44.0,3.3,0.0,53.0,0.0,3.0,866.842082,P
1.0,4.0,0.0,female,white,30.0,3.3,-0.04,69.0,-0.76,3.0,645.78946,P
2.0,2.0,1.0,female,white,36.0,3.3,0.06,65.0,0.02,3.0,740.526298,P
1.0,5.0,0.0,male,white,42.0,3.3,0.77,68.0,0.37,6.0,835.263136,P
1.0,3.0,0.0,male,white,36.0,3.3,1.28,68.0,0.88,3.0,740.526298,P
1.0,3.0,0.0,female,white,35.0,3.3,-0.32,69.0,-0.43,4.0,724.736825,P
1.0,4.0,0.0,male,white,39.0,3.3,0.55,70.0,0.61,3.0,787.894717,P
1.0,4.0,0.0,male,white,37.0,3.3,1.22,67.0,1.32,4.0,756.315771,P
1.0,3.0,0.0,male,white,44.0,3.3,0.17,69.0,0.04,4.0,866.842082,P
1.0,4.0,0.0,female,white,39.0,3.3,-0.59,69.0,-0.08,6.0,787.894717,P
1.0,3.0,0.0,male,white,35.0,3.3,-1.06,69.0,-0.77,3.0,724.736825,F
1.0,4.0,0.0,male,white,37.0,3.3,0.84,67.0,0.55,3.0,756.315771,P
1.0,3.0,0.0,male,white,33.0,3.3,0.5,66.0,1.07,3.0,693.157879,P
2.0,4.0,1.0,male,white,39.0,3.3,0.3,63.0,0.09,4.0,787.894717,P
1.0,4.0,0.0,female,white,33.0,3.3,-0.3,69.0,0.15,3.0,693.157879,P
1.0,4.0,0.0,male,white,29.0,3.3,0.8,68.0,0.46,4.0,629.999987,P
2.0,3.0,1.0,female,white,35.0,3.3,-0.43,66.0,-0.18,3.0,724.736825,P
1.0,1.0,0.0,male,white,44.0,3.3,0.06,65.0,0.0,6.0,866.842082,P
1.0,3.0,0.0,male,white,30.0,3.3,-0.32,67.0,-0.54,3.0,645.78946,P
1.0,5.0,0.0,male,white,37.0,3.3,-1.7,59.0,-1.18,4.0,756.315771,F
